J1,J2,J3,J4,J5
0.13343726,-0.19358538,-0.26285976,0.04667391,-0.19881102
0.12881000,-0.19347489,-0.25554031,0.04353875,-0.19719195
0.12216194,-0.19262940,-0.24821655,0.04077211,-0.19668303
0.11541012,-0.19128382,-0.24146514,0.03800124,-0.19582416
0.10859613,-0.19063869,-0.23461436,0.03525347,-0.19518995
0.10176154,-0.19001426,-0.22705546,0.03302589,-0.19460332
0.09494795,-0.18976593,-0.22123225,0.03084798,-0.19378585
0.08819693,-0.18957998,-0.21539594,0.02840282,-0.19282910
0.08155007,-0.18944566,-0.20933920,0.02567579,-0.19205295
0.07504895,-0.18961085,-0.20163475,0.02331954,-0.19055538
0.07058467,-0.19053686,-0.19650003,0.02099894,-0.18967657
0.06596398,-0.19077289,-0.19094959,0.01852872,-0.18831849
0.06124419,-0.19065201,-0.18507902,0.01635301,-0.18677823
0.05648263,-0.19040932,-0.17826556,0.01416457,-0.18517381
0.05160927,-0.19003409,-0.17119014,0.01215293,-0.18375523
0.04715906,-0.19025311,-0.16394338,0.01047382,-0.18325740
0.04244442,-0.19045475,-0.15661584,0.00817003,-0.18376444
0.03814446,-0.19063346,-0.14857973,0.00559677,-0.18432873
0.03320491,-0.19115244,-0.14060317,0.00342298,-0.18651474
0.02799666,-0.19096820,-0.13233425,0.00094253,-0.18828164
0.02258494,-0.19085890,-0.12342968,-0.00181051,-0.19114609
