J1,J2,J3,J4,J5
0.15805686,0.25351214,-0.12637153,0.13923664,-0.00412012
0.15825494,0.25131354,-0.12660713,0.13910021,-0.00614059
0.15916187,0.24904011,-0.12632786,0.13862817,-0.00787690
0.15987305,0.24761778,-0.12635030,0.13859670,-0.00929748
0.16118263,0.24535546,-0.12579414,0.13901128,-0.01036976
0.16218963,0.24395634,-0.12547562,0.13895753,-0.01106029
0.16369157,0.24173066,-0.12451383,0.13921876,-0.01133461
0.16401476,0.23960701,-0.12372424,0.13980748,-0.01115737
0.16487640,0.23851469,-0.12222504,0.14074126,-0.01049223
0.16537327,0.23676623,-0.12083055,0.14204280,-0.00930194
0.16552448,0.23606862,-0.11958276,0.14373991,-0.00847343
0.16534628,0.23473603,-0.11760212,0.14494036,-0.00720031
0.16562808,0.23447716,-0.11570505,0.14644939,-0.00545138
0.16561298,0.23360793,-0.11393543,0.14830126,-0.00411983
0.16531731,0.23383871,-0.11234054,0.14960995,-0.00333085
0.16553043,0.23348711,-0.11004595,0.15026160,-0.00229261
0.16457030,0.23426524,-0.10787297,0.15106356,-0.00191401
0.16414565,0.23449238,-0.10587024,0.15112664,-0.00141117
0.16426970,0.23510641,-0.10316435,0.15125853,-0.00077594
0.16403618,0.23612092,-0.10057766,0.15149537,-0.00000000
0.16423696,0.23662534,-0.09815952,0.15095249,-0.00000000
0.16319230,0.23740241,-0.09503720,0.15044196,-0.00000000
0.16261294,0.23753452,-0.09203334,0.15000406,-0.00000000
0.16158886,0.23872243,-0.08919751,0.14875807,-0.00000000
0.16090792,0.23927388,-0.08658212,0.14751986,-0.00000000
0.15981138,0.23918985,-0.08331724,0.14633334,-0.00000000
0.15831323,0.24016443,-0.08022817,0.14432117,-0.00000000
0.15720022,0.24127473,-0.07736696,0.14230245,-0.00000000
0.15648842,0.24252360,-0.07478826,0.13939893,-0.00000000
0.15527405,0.24391443,-0.07162425,0.13642855,-0.00000000
0.15435103,0.24452601,-0.06870211,0.13343689,-0.00000000
0.15374243,0.24527939,-0.06607559,0.13047314,-0.00000000
0.15255125,0.24617095,-0.06287568,0.12759008,-0.00000000
0.15080211,0.24719766,-0.05992830,0.12484408,-0.00000000
0.14944117,0.24758112,-0.05728563,0.12229511,-0.00000000
0.14849453,0.24808687,-0.05407701,0.12000673,-0.00000000
0.14706823,0.24870507,-0.05112643,0.11712094,-0.00000000
0.14596586,0.24942647,-0.04755886,0.11447572,-0.00000000
0.14521992,0.25024232,-0.04419373,0.11213654,-0.00000000
0.14394273,0.25036860,-0.04107646,0.10924704,0.00077594
0.14216793,0.25149032,-0.03732911,0.10664678,0.00218712
0.13992544,0.25189954,-0.03376817,0.10347734,0.00332521
0.13801731,0.25235745,-0.03043580,0.09965083,0.00575855
0.13647436,0.25284991,-0.02737591,0.09599879,0.00844585
0.13440698,0.25336325,-0.02370892,0.09165446,0.01050281
0.13262273,0.25388440,-0.02024937,0.08652128,0.01274530
0.13115774,0.25440094,-0.01703735,0.08142168,0.01507158
0.12912749,0.25397575,-0.01411449,0.07640468,0.01738727
0.12734444,0.25428990,-0.01152392,0.07152174,0.01960521
0.12584947,0.25455642,-0.00931028,0.06682676,0.02164521
0.12468779,0.25476500,-0.00659457,0.06237612,0.02265797
0.12298379,0.25568166,-0.00419170,0.05822865,0.02349341
0.12155864,0.25652975,-0.00214196,0.05352049,0.02408287
0.12046169,0.25730908,-0.00048697,0.04908262,0.02358823
0.11882132,0.25787076,0.00073033,0.04497236,0.02287017
0.11746246,0.25821564,0.00146566,0.04032414,0.02109452
0.11551294,0.25926992,0.00259861,0.03596706,0.01834981
0.11379692,0.26026794,0.00331502,0.03103116,0.01472210
0.11144125,0.26122043,0.00357553,0.02634102,0.01107098
0.10926900,0.26198953,0.00426484,0.02194717,0.00656092
0.10733085,0.26336294,0.00457407,0.01697683,0.00205490
0.10568111,0.26366019,0.00446938,0.01225153,-0.00327938
0.10345247,0.26459461,0.00391595,0.00781858,-0.00857590
0.10147367,0.26526228,0.00380319,0.00372695,-0.01466413
0.09980090,0.26646051,0.00332715,0.00002737,-0.02145137
0.09756859,0.26729420,0.00338426,-0.00322778,-0.02884795
0.09560696,0.26779342,0.00317775,-0.00598440,-0.03676723
0.09304835,0.26798826,0.00268626,-0.00818667,-0.04512560
0.09072074,0.26868474,0.00281307,-0.00977709,-0.05306653
0.08775400,0.26899633,0.00276836,-0.01069644,-0.06142911
0.08497347,0.26881212,0.00253797,-0.01088381,-0.06935451
0.08243135,0.26817021,0.00210730,-0.01120176,-0.07690383
0.08018268,0.26710820,0.00238659,-0.01081871,-0.08413302
0.07736018,0.26643935,0.00259328,-0.01060273,-0.09186908
0.07479182,0.26528382,0.00272054,-0.01065308,-0.09924164
0.07160711,0.26446247,0.00276139,-0.01015126,-0.10630084
0.06863061,0.26232690,0.00270863,-0.00997871,-0.11386814
0.06591341,0.26062176,0.00255490,-0.00932338,-0.12106810
0.06258384,0.25847334,0.00229261,-0.00907334,-0.12794609
0.05946517,0.25578308,0.00191401,-0.00842334,-0.13454333
0.05660695,0.25337675,0.00141117,-0.00734329,-0.14089702
0.05406103,0.25038645,0.00077594,-0.00672756,-0.14781658
0.05095631,0.24764432,0.00000000,-0.00577728,-0.15441521
0.04811644,0.24428876,0.00000000,-0.00446901,-0.16072766
0.04559115,0.24115793,0.00000000,-0.00370386,-0.16756128
0.04250713,0.23832130,0.00000000,-0.00269003,-0.17402755
0.03968553,0.23493028,0.00000000,-0.00141122,-0.18093586
0.03717345,0.23183593,0.00000000,-0.00077597,-0.18739995
0.03409471,0.22819519,0.00000000,-0.00000000,-0.19423173
0.03126744,0.22393921,0.00000000,-0.00000000,-0.20132352
0.02781038,0.21992247,0.00000000,-0.00000000,-0.20779744
0.02453636,0.21530493,0.00000000,-0.00000000,-0.21447383
0.02148376,0.21094556,0.00000000,-0.00000000,-0.22047782
0.01869252,0.20600869,0.00000000,-0.00000000,-0.22663297
0.01620406,0.20135745,0.00000000,-0.00000000,-0.23206782
0.01406132,0.19616015,0.00000000,-0.00000000,-0.23760957
0.01230876,0.19128370,0.00000000,-0.00000000,-0.24239048
0.01099234,0.18590002,0.00000000,-0.00000000,-0.24724175
0.00923438,0.17995423,0.00000000,-0.00000000,-0.25129980
0.00785111,0.17431387,0.00000000,-0.00000000,-0.25540015
0.00688416,0.16815102,0.00000000,-0.00000000,-0.25868383
0.00545131,0.16233580,0.00000000,-0.00000000,-0.26199102
0.00436407,0.15604275,0.00000000,-0.00000000,-0.26524365
0.00365912,0.15014429,0.00000000,-0.00000000,-0.26759440
0.00244913,0.14381704,0.00000000,-0.00000000,-0.26911950
0.00154033,0.13793531,0.00000000,-0.00000000,-0.26989365
0.00096392,0.13167739,0.00000000,-0.00000000,-0.26999018
-0.00017312,0.12591913,0.00000000,-0.00000000,-0.27025729
-0.00107042,0.11984015,0.00000000,-0.00000000,-0.26984960
-0.00170284,0.11339225,0.00000000,-0.00000000,-0.26962194
-0.00204444,0.10744843,0.00000000,-0.00000000,-0.26873568
-0.00206856,0.10118509,0.00000000,-0.00000000,-0.26805267
-0.00267293,0.09547561,0.00000000,-0.00000000,-0.26674154
-0.00306212,0.08949661,0.00000000,-0.00000000,-0.26489547
-0.00321609,0.08412144,0.00000000,-0.00000000,-0.26338330
-0.00311420,0.07852653,0.00000000,-0.00000000,-0.26215696
-0.00366046,0.07265969,-0.00077594,-0.00000000,-0.26117674
-0.00406586,0.06738921,-0.00141117,-0.00000000,-0.25963524
-0.00431696,0.06281115,-0.00191401,0.00077597,-0.25842610
-0.00439995,0.05810025,-0.00306854,0.00141122,-0.25675026
-0.00430065,0.05412741,-0.00396606,0.00191409,-0.25473389
-0.00400449,0.05006602,-0.00539865,0.00229270,-0.25250331
-0.00349653,0.04586032,-0.00646527,0.00333093,-0.25018522
-0.00276144,0.04237440,-0.00796554,0.00411991,-0.24868284
-0.00270869,0.03877446,-0.00900586,0.00545145,-0.24798352
-0.00255494,0.03499717,-0.01039303,0.00720039,-0.24730790
-0.00229265,0.03189869,-0.01124046,0.00924945,-0.24757850
-0.00113810,0.02863688,-0.01236175,0.01071318,-0.24802618
0.00000000,0.02606488,-0.01287695,0.01163038,-0.24958386
0.00113810,0.02333734,-0.01283013,0.01281481,-0.25149301
0.00229265,0.02037884,-0.01304018,0.01338672,-0.25299621
0.00255494,0.01803284,-0.01263225,0.01339037,-0.25410464
0.00348462,0.01544398,-0.01165535,0.01364483,-0.25652319
0.00417261,0.01345157,-0.01015714,0.01327546,-0.25841513
0.00463461,0.01119592,-0.00895990,0.01310740,-0.25963733
0.00488593,0.00951180,-0.00719202,0.01304777,-0.26188916
0.00494153,0.00753475,-0.00490552,0.01223479,-0.26347727
0.00481598,0.00609463,-0.00215091,0.01150606,-0.26440164
0.00452345,0.00432192,0.00102283,0.01000490,-0.26543051
0.00407776,0.00304115,0.00456820,0.00779792,-0.26563168
0.00349235,0.00137730,0.00766329,0.00572576,-0.26576617
0.00278026,0.00014924,0.01118031,0.00293455,-0.26659551
0.00195416,-0.00059874,0.01506798,-0.00050647,-0.26641333
0.00180231,-0.00252220,0.01927674,-0.00453014,-0.26598212
0.00141997,-0.00389030,0.02298274,-0.00907139,-0.26528886
0.00082699,-0.00467201,0.02705652,-0.01406722,-0.26354489
0.00004267,-0.00576015,0.03144532,-0.01868078,-0.26243052
-0.00013833,-0.00635381,0.03609824,-0.02376989,-0.26115811
-0.00061448,-0.00735207,0.04096629,-0.02849352,-0.26064166
-0.00135988,-0.00796042,0.04600237,-0.03292960,-0.25995407
