J1,J2,J3,J4,J5
0.01048660,35.69252396,35.65885544,-0.00116205,35.58496857
0.00938034,0.00937653,0.09821701,35.59565353,35.61815643
0.18685532,0.18801880,-35.80516434,35.80516434,-35.59433365
-34.98534393,-1.17800522,34.98817825,-34.98589706,-1.99777985
-0.65059280,-1.64836884,35.66382599,-0.65062332,69.03356934
34.21745300,1.35083771,-36.35277939,70.57102203,-0.78372955
-0.72803497,1.63608932,-35.88155365,-0.46525192,-34.97523499
-0.14728928,-0.08036041,35.61972427,-35.96522903,-0.14611435
-35.54073715,-0.20545959,-0.03323364,-0.21009827,-35.54306793
0.24479294,0.00535583,-35.68929291,-35.76713181,-35.53060150
36.12025452,35.09909058,35.77889252,-1.01940918,34.66634750
0.08403015,35.19958878,1.38559341,35.11494827,35.11494827
-0.30327225,-0.16143799,-34.81514740,-34.73967743,-34.73851013
-1.21672440,-34.43059158,34.88442612,-1.15490723,-34.81674194
-1.50580597,-33.98507690,35.26977158,33.77243423,0.00112656
-34.93100357,35.74662781,-34.98973465,-34.92997742,0.00052845
-0.87563324,0.28481293,-35.27153397,-0.87908554,-0.00058648
33.67058563,-33.69552994,33.65245438,33.67169952,0.00056599
-35.22793579,0.65152359,33.66487503,1.16475296,-0.00003117
1.57695389,-0.46617508,-35.92324448,1.50789261,-0.00058222
35.92256927,35.92515182,-35.92023849,-35.92276001,-0.00058305
-35.85775375,0.07144165,35.85483551,-35.92044830,0.00058323
-0.16504669,-35.87409973,0.16559601,-0.00230820,0.00000712
36.14308548,0.37912750,-36.13727951,-0.00347655,-0.00057705
-34.63116837,0.22277451,34.62554550,0.00343066,0.00059032
-35.06669998,35.60186386,-1.12624359,-0.00127227,-0.00058763
35.76601028,-0.42995834,-35.75641251,35.76194763,-0.00058061
35.81878281,-35.92735672,0.16489792,35.81820297,-0.00000000
-35.60000229,-0.21748734,0.21632385,-35.59883881,-0.00000000
0.32585907,0.10957336,35.81185150,0.33051682,0.00058417
36.41135788,0.70343781,1.41621017,36.41194153,0.00058328
0.54653931,0.54768753,-34.80585098,0.54698944,0.00000000
-0.54817581,35.86448669,34.80585098,35.86437988,0.00000000
-36.41135788,-0.59378052,34.29229736,-0.59494781,0.00000000
0.00356674,-36.03445816,-35.81687927,-36.03562927,-0.00058597
35.92774963,-0.10979843,-35.93352890,35.60290527,0.00057265
-35.71077728,0.21581650,35.70673370,0.00136566,0.00057712
-1.42378998,34.98815155,35.71316910,-71.63982391,-0.00058328
34.85299301,0.59966660,0.00222990,-36.41492462,0.00000000
