J1,J2,J3,J4,J5
0.23672064,-0.07025863,-0.52180940,0.11530389,0.02726205
0.23737453,-0.06830457,-0.52204460,0.11588048,0.02408722
0.23658608,-0.06783653,-0.52272946,0.11678751,0.02029344
0.23528937,-0.06886593,-0.52341962,0.11800853,0.01601435
0.23301736,-0.06922130,-0.52431381,0.11930464,0.01299370
0.23391946,-0.07065670,-0.52516013,0.12065393,0.01043163
0.23266943,-0.07098927,-0.52588129,0.12225145,0.00767727
0.23150358,-0.07292080,-0.52567804,0.12490709,0.00453069
0.23172417,-0.07293490,-0.52497447,0.12724274,0.00144289
0.23219180,-0.07321164,-0.52401549,0.12974182,-0.00224554
0.23285212,-0.07368404,-0.52402496,0.13227938,-0.00547671
0.23383570,-0.07622753,-0.52410114,0.13364761,-0.00868994
0.23344226,-0.07734470,-0.52424395,0.13530736,-0.01124890
0.23170634,-0.08047661,-0.52464664,0.13616599,-0.01407105
0.22863942,-0.08127033,-0.52485371,0.13723944,-0.01797142
0.22645484,-0.08319969,-0.52505845,0.13810150,-0.02286158
0.22423001,-0.08407047,-0.52526075,0.13859758,-0.02933657
0.22133105,-0.08387123,-0.52519363,0.13943261,-0.03690952
0.21822502,-0.08320758,-0.52613270,0.14001800,-0.04448409
0.21620265,-0.08377653,-0.52693862,0.14040320,-0.05262937
0.21435283,-0.08242354,-0.52744502,0.14087367,-0.06021020
0.21269858,-0.08221190,-0.52749336,0.14119051,-0.06990341
0.20997219,-0.08216996,-0.52826369,0.14200471,-0.07966084
0.21062329,-0.08174878,-0.52828717,0.14270146,-0.09108526
0.21249612,-0.08319616,-0.52843165,0.14306375,-0.10437214
0.21310122,-0.08378394,-0.52796823,0.14287461,-0.11840842
0.21344173,-0.08564875,-0.52703267,0.14270116,-0.13366038
0.21487741,-0.08558774,-0.52506220,0.14243878,-0.14787377
0.21527544,-0.08801743,-0.52345133,0.14197943,-0.16085809
0.21434823,-0.08754940,-0.52145106,0.14108586,-0.17242284
0.21307591,-0.08981226,-0.51811826,0.14042827,-0.18328746
0.21021377,-0.09036208,-0.51411092,0.13962074,-0.19373880
0.20800963,-0.09254568,-0.51102519,0.13898329,-0.20362574
0.20551503,-0.09445724,-0.50686944,0.13809739,-0.21114685
0.20291834,-0.09694916,-0.50241220,0.13676494,-0.21529104
0.20036040,-0.10177787,-0.49728927,0.13562435,-0.21843830
0.19671044,-0.10510585,-0.49356222,0.13492835,-0.22044703
0.19430369,-0.11081935,-0.48893982,0.13431849,-0.22037472
0.19225049,-0.11538660,-0.48348498,0.13322014,-0.21942541
0.19059525,-0.12002091,-0.47778299,0.13189319,-0.21660095
0.18809170,-0.12502855,-0.47268024,0.13015062,-0.21129158
0.18504998,-0.12988405,-0.46707153,0.12833446,-0.20599550
0.18194708,-0.13260366,-0.46065399,0.12692553,-0.19960026
0.17879291,-0.13620356,-0.45419723,0.12557094,-0.19292337
0.17688809,-0.13838537,-0.44757515,0.12400904,-0.18627247
0.17533149,-0.14030510,-0.44229412,0.12228831,-0.18040617
0.17415598,-0.14314580,-0.43679985,0.12083477,-0.17486706
0.17339452,-0.14599107,-0.43171123,0.11920942,-0.16964085
0.17308003,-0.14939392,-0.42764118,0.11731899,-0.16336654
0.17418757,-0.15236990,-0.42247161,0.11515875,-0.15808512
0.17547145,-0.15392648,-0.41725525,0.11307497,-0.15323028
0.17698778,-0.15655255,-0.41215110,0.11152664,-0.14993247
0.17879270,-0.15798388,-0.40848401,0.11018299,-0.14946061
0.18141341,-0.15987763,-0.40363437,0.10785647,-0.15088139
0.18297601,-0.16223294,-0.39928532,0.10575655,-0.15548593
0.18316859,-0.16312176,-0.39464650,0.10332214,-0.16078870
0.18294698,-0.16379157,-0.38952392,0.10092531,-0.16803375
0.18327507,-0.16419941,-0.38409016,0.09847963,-0.17300262
0.18289593,-0.16560847,-0.37966943,0.09639575,-0.18106094
0.18181017,-0.16616549,-0.37376612,0.09422490,-0.18901777
0.18016714,-0.16772234,-0.36724460,0.09202613,-0.19688113
0.17795055,-0.16837417,-0.36220804,0.08903278,-0.20247565
0.17516105,-0.17027494,-0.35698274,0.08622146,-0.20825109
0.17194794,-0.17244279,-0.35021651,0.08325644,-0.21209987
0.16928434,-0.17612065,-0.34442401,0.08043724,-0.21534698
0.16584334,-0.17858778,-0.33837757,0.07783509,-0.21857336
0.16239794,-0.18007910,-0.33228618,0.07576462,-0.22079451
0.15864883,-0.18367919,-0.32427245,0.07306777,-0.22141103
0.15461195,-0.18582518,-0.31714439,0.06996574,-0.22081532
0.15036757,-0.18739197,-0.30967557,0.06675988,-0.21909782
0.14694630,-0.18961106,-0.30206415,0.06329870,-0.21619479
0.14313884,-0.19245432,-0.29278788,0.06073610,-0.21372165
0.13904895,-0.19525228,-0.28448689,0.05830441,-0.21066821
0.13478035,-0.19753638,-0.27669743,0.05569986,-0.20624901
0.13043678,-0.19930515,-0.26916283,0.05328503,-0.20329697
0.12612197,-0.20055708,-0.26300749,0.05074149,-0.19898453
0.12288986,-0.20258142,-0.25591564,0.04815559,-0.19514361
0.11955462,-0.20270377,-0.24945895,0.04545895,-0.19024563
0.11624337,-0.20185073,-0.24413387,0.04255228,-0.18531384
0.11308327,-0.20046474,-0.23763639,0.03956539,-0.18126266
0.10889958,-0.19852121,-0.23108697,0.03687069,-0.17875037
0.10948948,-0.19728628,-0.22469619,0.03429275,-0.17640387
0.10850900,-0.19582424,-0.21960062,0.03110676,-0.17543912
0.10617912,-0.19406910,-0.21349669,0.02784727,-0.17436798
