J1,J2,J3,J4,J5
0.07620057,-0.68844855,-0.06565756,0.09711958,0.29119599
0.07495495,-0.68855858,-0.06560856,0.09701949,0.29605672
0.07315534,-0.68855858,-0.06544455,0.09692334,0.30071864
0.07072560,-0.68844855,-0.06536467,0.09683902,0.30498296
0.06919109,-0.68779927,-0.06536894,0.09677439,0.30865088
0.06784420,-0.68739754,-0.06538118,0.09673735,0.31152356
0.06692430,-0.68761766,-0.06536521,0.09673578,0.31340227
0.06648498,-0.68845958,-0.06540249,0.09659550,0.31428194
0.06662831,-0.68827796,-0.06545307,0.09667273,0.31341466
0.06745636,-0.68871820,-0.06555851,0.09667273,0.31098184
0.06742813,-0.68850911,-0.06560111,0.09677755,0.30982628
0.06745742,-0.68843752,-0.06562241,0.09675154,0.30839738
0.06750268,-0.68971962,-0.06562241,0.09670977,0.30999029
0.06760546,-0.69029742,-0.06560111,0.09694935,0.30544659
0.06764806,-0.69060004,-0.06555851,0.09688631,0.30280837
0.06767202,-0.69062757,-0.06549460,0.09682326,0.30238360
0.06771889,-0.69037998,-0.06540941,0.09676021,0.30177674
0.06767096,-0.68942803,-0.06538438,0.09669716,0.30320030
0.06756978,-0.68898779,-0.06538332,0.09663411,0.30574808
0.06745529,-0.68905932,-0.06537160,0.09732922,0.31052583
0.06736743,-0.68883926,-0.06988353,0.09739254,0.31522545
0.06730619,-0.68832749,-0.07447161,0.09686660,0.32005557
0.06727158,-0.68832749,-0.07268158,0.09645189,0.32464480
0.06726360,-0.68883926,-0.06545751,0.09541438,0.32875514
0.06728223,-0.68864667,-0.05389439,0.09386089,0.33240131
0.06732749,-0.68902081,-0.03914377,0.09155811,0.33538449
0.06739938,-0.68958759,-0.02228932,0.08946744,0.33750591
0.06753943,-0.68913084,-0.00057262,0.08745723,0.33210319
0.06759002,-0.68929595,0.02253089,0.08559983,0.33094808
0.06767415,-0.68924093,0.03785999,0.08423360,0.32823256
0.06767415,-0.68853658,0.04549614,0.08333279,0.32681334
0.06763155,-0.68605226,0.04697615,0.08299460,0.32683793
0.06754635,-0.68654031,0.03942716,0.08331624,0.32844779
